poi_id,name,type,rating,vote_count,lat,lon,description,open_hhmm,close_hhmm,open_days,hours_detail,hours_source_type,needs_review,name_norm,is_service_like,default_type_ok,is_destination_candidate,nearest_stop_id,nearest_stop_name,walk_dist_m,walk_time_min
165,Taman Air Menari,Lainnya,4.3,245,-7.80094,110.367805,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,tamanairmenari,False,True,1,HT_239,Taman Pintar,89.3116609522904,1.11639576190363
186,Curug Banyunibo,Lainnya,4.1,243,-7.8675423,110.2867568,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,curugbanyunibo,False,True,0,,,,
470,Tourism Village East Kaliurang,Lainnya,4.4,238,-7.5965373,110.4312039,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,tourismvillageeastkaliurang,False,True,0,,,,
452,Karangtengah Tourism Village,Lainnya,4.3,236,-7.9376732,110.3819417,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,karangtengahtourismvillage,False,True,0,,,,
227,Candi Kimpulan,Lainnya,4.7,233,-7.6883712,110.4153399,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,candikimpulan,False,True,1,HT_021,Boulevard UII,233.73612343867003,2.9217015429833753
215,Dewi Kano Tourism Village Kaligono,Lainnya,4.4,233,-7.7348214,110.0803636,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,dewikanotourismvillagekaligono,False,True,0,,,,
67,ARTJOG MMXIX,Lainnya,4.7,223,-7.7996687,110.3533668,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,artjogmmxix,False,True,1,HT_186,SMAN 1 - A,142.0904134058141,1.7761301675726764
309,Kedung Tolok,Lainnya,4.3,223,-7.9632346,110.3838152,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,kedungtolok,False,True,0,,,,
488,Gua Jepang,Lainnya,4.1,222,-7.5879932,110.4305322,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,guajepang,False,True,0,,,,
169,Desa Wisata Wanurejo,Lainnya,4.4,221,-7.6117993,110.2179225,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,desawisatawanurejo,False,True,0,,,,
192,Cane Gardens Gendhu,Lainnya,4.4,219,-7.7435927,110.1478405,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,canegardensgendhu,False,True,0,,,,
332,Candi Donotirto,Lainnya,4.4,213,-7.7955613,110.3612095,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,candidonotirto,False,True,1,HT_143,Pasar Pathuk,86.86678014603726,1.0858347518254656
226,Candi Lumbung,Lainnya,4.4,213,-7.7481336,110.492962,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,candilumbung,False,True,1,HT_250,Terminal Prambanan,905.6942242672632,11.32117780334079
379,Pantai Somandeng,Lainnya,4.5,213,-8.1490954,110.6101161,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,pantaisomandeng,False,True,0,,,,
190,Series Mahogany Village Nampurejo,Lainnya,4.4,213,-7.86489,109.9833922,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,seriesmahoganyvillagenampurejo,False,True,0,,,,
407,Pantai Nampu,Lainnya,4.6,211,-8.1837872,110.7073455,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,pantainampu,False,True,0,,,,
257,Candi Indah,Lainnya,4.2,205,-7.7447651,110.4171248,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,candiindah,False,True,0,,,,
84,Taman Tino Sidin,Lainnya,4.7,204,-7.7995125,110.3449674,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,tamantinosidin,False,True,1,HT_039,Eks Hotel Nataputra,459.50465505471345,5.743808188183918
87,Stasiun Kereta Api Bantul,Lainnya,4.4,199,-7.887327,110.329554,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,stasiunkeretaapibantul,False,True,1,HT_041,Eks Stasiun Bantul,26.692036949045725,0.33365046186307157
420,Gardu Pandang Mangol Kencana,Lainnya,4.2,196,-7.8378573,110.4890534,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,gardupandangmangolkencana,False,True,0,,,,
243,Wisata Candi Kembar,Lainnya,4.5,189,-7.7401262,110.50544,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,wisatacandikembar,False,True,0,,,,
409,Pantai Pasir Puncu,Lainnya,4.0,188,-7.8540573,109.9130624,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,pantaipasirpuncu,False,True,0,,,,
487,Randu Ijo,Lainnya,4.2,187,-7.5657834,110.3686916,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,randuijo,False,True,0,,,,
334,Bahasa Kopi,Lainnya,4.6,183,-7.7344993,110.3897969,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,bahasakopi,False,True,1,HT_046,Gardu PLN - A,604.8174100911211,7.560217626139014
74,Cemeti - Institute for Art and Society,Lainnya,4.6,182,-7.8177918,110.3623492,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,cemetiinstituteforartandsociety,False,True,1,HT_178,Ruba Graha - A,345.9457911694142,4.324322389617677
4,Restoe Boemi Kreo,Alam,4.5,176,-7.723671547,110.231514,Restoe Boemi Kreo sebuah rumah makan hasil karya NextDestinXction untuk masyarakat kreo,06:00,18:00,Setiap hari,Terkonfirmasi: 06:00 - 18:00,wisata_jogja_csv,0,restoeboemikreo,False,True,0,,,,
471,Tourism Village Kinahrejo,Lainnya,4.4,176,-7.5816346,110.4434317,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,tourismvillagekinahrejo,False,True,0,,,,
447,TWM ( Tebing Watu Mabur ),Lainnya,4.4,172,-7.9456084,110.4406992,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,twmtebingwatumabur,False,True,0,,,,
168,Tempat Wisata Mangir,Lainnya,4.4,171,-7.9001751,110.2752732,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,tempatwisatamangir,False,True,0,,,,
504,Gabugan Tourism Village,Lainnya,4.4,164,-7.6609669,110.3797272,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,gabugantourismvillage,False,True,0,,,,
103,Pangurakan Gate,Lainnya,4.6,163,-7.8015969,110.3646114,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,pangurakangate,False,True,1,HT_112,Malioboro 3,193.43365989848294,2.417920748731037
17,Candi Ijo,Budaya dan Sejarah,4.7,159,-7.783381475,110.5104366,"Candi Ijo adalah sebuah kompleks percandian bercorak Hindu, berada 4 kilometer arah tenggara dari Candi Ratu Boko atau kira-kira 18 kilometer di sebelah timur kota Yogyakarta. Candi ini diperkirakan dibangun antara kurun abad ke-10 sampai dengan ke-11 Masehi pada saat zaman Kerajaan Medang periode Mataram.",08:00,16:00,Selasa–Minggu,Terkonfirmasi: 08:00 - 16:00,wisata_jogja_csv,0,candiijo,False,True,0,,,,
437,Wanagama 1000 Selfie (WG1000S),Lainnya,4.5,157,-7.8928168,110.5472087,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,wanagama1000selfiewg1000s,False,True,0,,,,
125,Hutan Cemara Sembung,Lainnya,4.2,156,-7.8306883,110.2897089,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,hutancemarasembung,False,True,0,,,,
153,Pakem Sari Water Park,Lainnya,3.7,154,-7.661928,110.413932,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,pakemsariwaterpark,False,True,1,HT_181,SDN Percobaan 3 Pakem,831.0227931215086,10.387784914018857
267,Dodogan Cultural Tourism,Lainnya,4.2,153,-7.926687,110.4825668,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,dodoganculturaltourism,False,True,0,,,,
32,Goa Kalisuci,Lainnya,4.6,152,-7.7956,110.3695,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,goakalisuci,False,True,1,HT_066,Jl. Mataram,221.56373973087852,2.7695467466359815
339,Tourism Village Mina Padi Cibuk Kidul,Lainnya,4.2,147,-7.7555134,110.3099247,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,tourismvillageminapadicibukkidul,False,True,0,,,,
441,Ecotourism Jatisari Seropan 3,Lainnya,4.3,145,-7.9436686,110.4440412,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,ecotourismjatisariseropan3,False,True,0,,,,
288,Eco Park Sriharjo,Lainnya,4.5,142,-7.9449846,110.4175478,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,ecoparksriharjo,False,True,0,,,,
433,Goa Sentono,Lainnya,4.1,140,-7.8129534,110.4715037,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,goasentono,False,True,0,,,,
216,Desa Wisata Sendari,Lainnya,4.3,136,-7.7375229,110.325111,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,desawisatasendari,False,True,0,,,,
274,Terasiring Sriharjo,Lainnya,4.6,136,-7.9448403,110.4180764,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,terasiringsriharjo,False,True,0,,,,
254,Candi Gana,Lainnya,4.1,133,-7.7439064,110.4961559,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,candigana,False,True,0,,,,
333,Kampoeng Cyber Yogyakarta,Lainnya,4.4,133,-7.809384,110.3585784,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,kampoengcyberyogyakarta,False,True,1,HT_240,Tamansari,287.6293224442585,3.595366530553231
276,Desa Wisata Pengkok,Lainnya,4.3,131,-7.8729739,110.4957781,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,desawisatapengkok,False,True,0,,,,
106,Bangsal Magangan,Lainnya,4.7,129,-7.8087595,110.3637221,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,bangsalmagangan,False,True,1,HT_163,Purawisata - A,595.6459223474786,7.445574029343483
183,Watu Tekek,Lainnya,4.1,129,-7.6643486,110.2081121,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,watutekek,False,True,0,,,,
114,Jetis Monument,Lainnya,4.2,128,-7.8273402,110.3253528,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,jetismonument,False,True,1,HT_098,Lap. Kasihan - A,403.58871604550785,5.044858950568848
458,Tourism Village Display,Lainnya,4.3,128,-7.71528,110.3655598,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,tourismvillagedisplay,False,True,0,,,,
320,Jipangan Tourism Village,Lainnya,4.4,127,-7.8548212,110.3277628,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,jipangantourismvillage,False,True,0,,,,
401,Pantai Bukit Indah Nampu,Lainnya,4.4,125,-8.1840158,110.7081369,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,pantaibukitindahnampu,False,True,0,,,,
244,Candi Siwa,Lainnya,4.5,121,-7.7520327,110.4912079,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,candisiwa,False,True,1,HT_250,Terminal Prambanan,431.3652289525697,5.392065361907121
188,Geger Menjangan,Lainnya,4.1,121,-7.6993041,110.0306903,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,gegermenjangan,False,True,0,,,,
404,Pantai Segoro Kidul,Lainnya,4.3,120,-7.996434,110.2414412,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,pantaisegorokidul,False,True,0,,,,
64,Museum dan Tanah Liat,Lainnya,4.6,116,-7.8200451,110.3394857,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,museumdantanahliat,False,True,0,,,,
91,Tugu Jam,Lainnya,4.5,116,-7.8064821,110.3630733,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,tugujam,False,True,1,HT_075,KHA Dahlan - A,662.869240506371,8.285865506329639
390,Pantai Ngrawah,Lainnya,4.5,114,-8.1250824,110.5202032,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,pantaingrawah,False,True,0,,,,
329,Tourism Village Mlangi,Lainnya,4.7,114,-7.7622125,110.3313254,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,tourismvillagemlangi,False,True,1,HT_263,Universitas Aisyiyah,755.9770456923749,9.449713071154687
424,Between Two Gates,Lainnya,4.6,108,-7.8309782,110.3992208,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,betweentwogates,False,True,1,HT_246,Terminal Giwangan,887.9098840841706,11.098873551052133
199,"Nanggulan Rice Terrace, Watumurah, Pendowoharjo",Lainnya,4.3,108,-7.7479509,110.1903153,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,nanggulanriceterracewatumurahpendowoharjo,False,True,0,,,,
62,Museum Sonobudoyo Unit II,Lainnya,4.7,107,-7.8040124,110.366348,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,museumsonobudoyounitii,False,True,1,HT_213,Senopati,289.41573720257827,3.6176967150322286
57,Sonobudoyo State Museum Unit II,Lainnya,4.7,107,-7.8040124,110.366348,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,sonobudoyostatemuseumunitii,False,True,1,HT_213,Senopati,289.41573720257827,3.6176967150322286
238,Brahma Temple,Lainnya,4.5,103,-7.7523837,110.4912216,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,brahmatemple,False,True,1,HT_250,Terminal Prambanan,395.7130066059779,4.946412582574724
492,Tradisional Park,Lainnya,4.3,102,-7.6286063,110.4252096,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,tradisionalpark,False,True,0,,,,
454,Air Terjun Banyu Nibo,Lainnya,4.3,99,-7.9033828,110.4572075,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,airterjunbanyunibo,False,True,0,,,,
133,Obelix Hills Sunset View,Lainnya,4.6,99,-7.8070316,110.5215714,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,obelixhillssunsetview,False,True,0,,,,
448,Goa Jepang Pengklik,Lainnya,4.4,96,-7.8037677,110.4779306,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,goajepangpengklik,False,True,0,,,,
375,Pantai Ngluwen,Lainnya,4.5,96,-8.1140054,110.4898614,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,pantaingluwen,False,True,0,,,,
201,Desa Wisata Malangan,Lainnya,4.4,95,-7.7586856,110.2533026,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,desawisatamalangan,False,True,0,,,,
408,pantai Trisik,Lainnya,3.9,94,-7.9673349,110.182607,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,pantaitrisik,False,True,0,,,,
236,Karangnongko Temple,Lainnya,4.1,93,-7.6771502,110.5569914,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,karangnongkotemple,False,True,0,,,,
189,Watu Kendhil,Lainnya,4.3,93,-7.6353212,110.2147341,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,watukendhil,False,True,0,,,,
123,Gazebo Fakultas Pertanian UGM,Lainnya,4.5,91,-7.7682109,110.3813503,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,gazebofakultaspertanianugm,False,True,1,HT_018,Biologi UGM,587.7291188951923,7.346613986189904
331,Dewi Rawe,Lainnya,4.5,89,-7.7514803,110.3352759,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,dewirawe,False,True,1,HT_268,Westlake - A,689.7046420002235,8.621308025002794
191,Embung KP,Lainnya,4.3,87,-7.6588773,110.235082,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,embungkp,False,True,0,,,,
307,Geopark Gunung Sewu,Lainnya,4.4,85,-7.8475299,110.4795506,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,geoparkgunungsewu,False,True,0,,,,
219,Goa Payaman,Lainnya,4.2,84,-7.8346264,110.258599,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,goapayaman,False,True,0,,,,
394,Pantai Watunene,Lainnya,4.6,84,-8.1594636,110.6292219,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,pantaiwatunene,False,True,0,,,,
435,Desa Wisata Nawung,Lainnya,4.3,81,-7.8202819,110.5425329,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,desawisatanawung,False,True,0,,,,
242,Kadisoka Temple,Lainnya,3.8,81,-7.7553303,110.4459721,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,kadisokatemple,False,True,0,,,,
473,Kampung Wisata Tanen | KAWITAN,Lainnya,4.4,80,-7.6270688,110.4201728,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,kampungwisatatanenkawitan,False,True,0,,,,
508,MANGGALIA INDAH,Lainnya,3.9,80,-7.5915194,110.5074483,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,manggaliaindah,False,True,0,,,,
453,Desa Wisata Batur,Lainnya,4.4,79,-7.8597347,110.5498557,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,desawisatabatur,False,True,0,,,,
60,Museum Rs Mata Dr Yap,Lainnya,4.5,79,-7.780141,110.3741398,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,museumrsmatadryap,False,True,1,HT_024,Cik Di Tiro,268.3301040166226,3.3541263002077826
352,Government Tourist Information Center,Lainnya,4.6,77,-7.7953215,110.3657371,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,governmenttouristinformationcenter,True,True,0,HT_111,Malioboro 2,19.63242062812088,0.245405257851511
61,Museum Geoteknologi Mineral,Lainnya,4.5,72,-7.7816997,110.4146097,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,museumgeoteknologimineral,False,True,1,HT_207,Sahid J-Walk,237.34037831912434,2.9667547289890543
261,Unit Office Taman Wisata Candi Prambanan,Lainnya,4.6,72,-7.7541053,110.4928588,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,unitofficetamanwisatacandiprambanan,True,True,0,HT_250,Terminal Prambanan,377.0486122479738,4.713107653099672
235,Perwara Temple,Lainnya,4.4,70,-7.7516703,110.4921881,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,perwaratemple,False,True,1,HT_250,Terminal Prambanan,514.7437615709978,6.434297019637472
489,Tourism Village Srowolan,Lainnya,4.3,70,-7.6663773,110.3858213,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,tourismvillagesrowolan,False,True,0,,,,
233,Candi Morangan,Lainnya,4.3,68,-7.6848173,110.4694913,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,candimorangan,False,True,0,,,,
482,Tourism Village Bokesan,Lainnya,4.4,68,-7.706782,110.4742429,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,tourismvillagebokesan,False,True,0,,,,
348,Lava Tour Merapi,Lainnya,4.8,67,-7.7531441,110.3473714,Destinasi wisata di Yogyakarta.,08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,lavatourmerapi,False,True,1,HT_268,Westlake - A,815.0885457381698,10.188606821727124
